RN,FECHA,INICIO_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FECHA,ANIO,MES,TRIMES,DIASEM,DIAMES,DIAAANIO,SEMANA,DIA_HABIL
14548,2024-03-20,2024-03-20T15:30:00Z,482,474,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14549,2024-03-20,2024-03-20T16:00:00Z,457,445,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14550,2024-03-20,2024-03-20T16:30:00Z,502,477,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14551,2024-03-20,2024-03-20T17:00:00Z,519,489,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14552,2024-03-20,2024-03-20T17:30:00Z,520,471,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14553,2024-03-20,2024-03-20T18:00:00Z,170,163,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14554,2024-03-20,2024-03-20T18:30:00Z,166,165,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14555,2024-03-20,2024-03-20T19:00:00Z,152,129,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14556,2024-03-20,2024-03-20T19:30:00Z,97,95,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14557,2024-03-20,2024-03-20T20:00:00Z,80,79,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14558,2024-03-20,2024-03-20T20:30:00Z,2,0,0,0,1,0,2024-03-20,2024,202403,2024T1,4,20,80,12,1
14559,2024-03-21,2024-03-21T08:00:00Z,2,1,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14560,2024-03-21,2024-03-21T08:30:00Z,390,387,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14561,2024-03-21,2024-03-21T09:00:00Z,547,541,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14562,2024-03-21,2024-03-21T09:30:00Z,660,648,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14563,2024-03-21,2024-03-21T10:00:00Z,683,673,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14564,2024-03-21,2024-03-21T10:30:00Z,789,764,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14565,2024-03-21,2024-03-21T11:00:00Z,833,805,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14566,2024-03-21,2024-03-21T11:30:00Z,765,739,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14567,2024-03-21,2024-03-21T12:00:00Z,647,631,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14568,2024-03-21,2024-03-21T12:30:00Z,616,595,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14569,2024-03-21,2024-03-21T13:00:00Z,625,606,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14570,2024-03-21,2024-03-21T13:30:00Z,614,581,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14571,2024-03-21,2024-03-21T14:00:00Z,613,593,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14572,2024-03-21,2024-03-21T14:30:00Z,536,519,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14573,2024-03-21,2024-03-21T15:00:00Z,468,460,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14574,2024-03-21,2024-03-21T15:30:00Z,489,477,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14575,2024-03-21,2024-03-21T16:00:00Z,516,498,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14576,2024-03-21,2024-03-21T16:30:00Z,507,461,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14577,2024-03-21,2024-03-21T17:00:00Z,488,433,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14578,2024-03-21,2024-03-21T17:30:00Z,506,453,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14579,2024-03-21,2024-03-21T18:00:00Z,214,197,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14580,2024-03-21,2024-03-21T18:30:00Z,141,141,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14581,2024-03-21,2024-03-21T19:00:00Z,149,148,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14582,2024-03-21,2024-03-21T19:30:00Z,127,127,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14583,2024-03-21,2024-03-21T20:00:00Z,85,81,0,0,1,0,2024-03-21,2024,202403,2024T1,5,21,81,12,1
14584,2024-03-22,2024-03-22T08:00:00Z,1,1,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14585,2024-03-22,2024-03-22T08:30:00Z,475,465,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14586,2024-03-22,2024-03-22T09:00:00Z,571,554,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14587,2024-03-22,2024-03-22T09:30:00Z,655,635,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14588,2024-03-22,2024-03-22T10:00:00Z,786,718,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14589,2024-03-22,2024-03-22T10:30:00Z,807,600,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14590,2024-03-22,2024-03-22T11:00:00Z,815,503,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14591,2024-03-22,2024-03-22T11:30:00Z,832,561,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14592,2024-03-22,2024-03-22T12:00:00Z,823,517,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14593,2024-03-22,2024-03-22T12:30:00Z,712,481,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14594,2024-03-22,2024-03-22T13:00:00Z,702,675,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14595,2024-03-22,2024-03-22T13:30:00Z,638,614,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14596,2024-03-22,2024-03-22T14:00:00Z,559,551,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14597,2024-03-22,2024-03-22T14:30:00Z,505,500,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14598,2024-03-22,2024-03-22T15:00:00Z,540,529,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14599,2024-03-22,2024-03-22T15:30:00Z,556,536,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14600,2024-03-22,2024-03-22T16:00:00Z,499,485,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14601,2024-03-22,2024-03-22T16:30:00Z,519,468,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14602,2024-03-22,2024-03-22T17:00:00Z,571,492,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14603,2024-03-22,2024-03-22T17:30:00Z,510,377,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14604,2024-03-22,2024-03-22T18:00:00Z,215,147,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14605,2024-03-22,2024-03-22T18:30:00Z,183,162,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14606,2024-03-22,2024-03-22T19:00:00Z,140,121,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14607,2024-03-22,2024-03-22T19:30:00Z,138,128,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14608,2024-03-22,2024-03-22T20:00:00Z,81,77,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14609,2024-03-22,2024-03-22T20:30:00Z,5,1,0,0,1,0,2024-03-22,2024,202403,2024T1,6,22,82,12,1
14610,2024-03-25,2024-03-25T08:00:00Z,3,3,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14611,2024-03-25,2024-03-25T08:30:00Z,872,732,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14612,2024-03-25,2024-03-25T09:00:00Z,1047,704,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14613,2024-03-25,2024-03-25T09:30:00Z,1172,748,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14614,2024-03-25,2024-03-25T10:00:00Z,1280,805,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14615,2024-03-25,2024-03-25T10:30:00Z,1352,837,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14616,2024-03-25,2024-03-25T11:00:00Z,1431,896,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14617,2024-03-25,2024-03-25T11:30:00Z,1275,864,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14618,2024-03-25,2024-03-25T12:00:00Z,1184,860,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14619,2024-03-25,2024-03-25T12:30:00Z,1059,804,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14620,2024-03-25,2024-03-25T13:00:00Z,911,746,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14621,2024-03-25,2024-03-25T13:30:00Z,916,768,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14622,2024-03-25,2024-03-25T14:00:00Z,857,731,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14623,2024-03-25,2024-03-25T14:30:00Z,814,729,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14624,2024-03-25,2024-03-25T15:00:00Z,794,724,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14625,2024-03-25,2024-03-25T15:30:00Z,735,712,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14626,2024-03-25,2024-03-25T16:00:00Z,763,666,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14627,2024-03-25,2024-03-25T16:30:00Z,659,539,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14628,2024-03-25,2024-03-25T17:00:00Z,740,481,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14629,2024-03-25,2024-03-25T17:30:00Z,761,464,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14630,2024-03-25,2024-03-25T18:00:00Z,313,213,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14631,2024-03-25,2024-03-25T18:30:00Z,209,159,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14632,2024-03-25,2024-03-25T19:00:00Z,216,182,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14633,2024-03-25,2024-03-25T19:30:00Z,172,171,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14634,2024-03-25,2024-03-25T20:00:00Z,122,119,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14635,2024-03-25,2024-03-25T20:30:00Z,5,1,1,0,0,0,2024-03-25,2024,202403,2024T1,2,25,85,13,1
14636,2024-03-26,2024-03-26T08:30:00Z,744,700,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14637,2024-03-26,2024-03-26T09:00:00Z,858,816,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14638,2024-03-26,2024-03-26T09:30:00Z,901,884,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14639,2024-03-26,2024-03-26T10:00:00Z,1063,1042,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14640,2024-03-26,2024-03-26T10:30:00Z,1057,1040,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14641,2024-03-26,2024-03-26T11:00:00Z,988,959,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14642,2024-03-26,2024-03-26T11:30:00Z,1039,1008,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14643,2024-03-26,2024-03-26T12:00:00Z,956,939,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14644,2024-03-26,2024-03-26T12:30:00Z,839,827,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14645,2024-03-26,2024-03-26T13:00:00Z,704,693,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14646,2024-03-26,2024-03-26T13:30:00Z,742,734,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14647,2024-03-26,2024-03-26T14:00:00Z,723,709,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14648,2024-03-26,2024-03-26T14:30:00Z,700,680,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14649,2024-03-26,2024-03-26T15:00:00Z,682,670,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14650,2024-03-26,2024-03-26T15:30:00Z,656,621,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14651,2024-03-26,2024-03-26T16:00:00Z,616,602,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14652,2024-03-26,2024-03-26T16:30:00Z,616,607,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14653,2024-03-26,2024-03-26T17:00:00Z,648,637,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14654,2024-03-26,2024-03-26T17:30:00Z,668,658,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14655,2024-03-26,2024-03-26T18:00:00Z,250,246,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14656,2024-03-26,2024-03-26T18:30:00Z,207,205,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14657,2024-03-26,2024-03-26T19:00:00Z,186,183,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14658,2024-03-26,2024-03-26T19:30:00Z,152,152,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14659,2024-03-26,2024-03-26T20:00:00Z,105,105,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14660,2024-03-26,2024-03-26T20:30:00Z,4,1,1,0,0,0,2024-03-26,2024,202403,2024T1,3,26,86,13,1
14661,2024-03-27,2024-03-27T08:00:00Z,2,2,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14662,2024-03-27,2024-03-27T08:30:00Z,781,702,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14663,2024-03-27,2024-03-27T09:00:00Z,1022,899,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14664,2024-03-27,2024-03-27T09:30:00Z,961,839,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14665,2024-03-27,2024-03-27T10:00:00Z,1188,1087,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14666,2024-03-27,2024-03-27T10:30:00Z,1214,1080,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14667,2024-03-27,2024-03-27T11:00:00Z,1320,1206,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14668,2024-03-27,2024-03-27T11:30:00Z,1285,1102,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14669,2024-03-27,2024-03-27T12:00:00Z,1102,962,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14670,2024-03-27,2024-03-27T12:30:00Z,998,949,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14671,2024-03-27,2024-03-27T13:00:00Z,982,957,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14672,2024-03-27,2024-03-27T13:30:00Z,881,847,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14673,2024-03-27,2024-03-27T14:00:00Z,802,778,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14674,2024-03-27,2024-03-27T14:30:00Z,883,848,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14675,2024-03-27,2024-03-27T15:00:00Z,888,864,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14676,2024-03-27,2024-03-27T15:30:00Z,772,755,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14677,2024-03-27,2024-03-27T16:00:00Z,813,783,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14678,2024-03-27,2024-03-27T16:30:00Z,807,779,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14679,2024-03-27,2024-03-27T17:00:00Z,814,723,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14680,2024-03-27,2024-03-27T17:30:00Z,803,633,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14681,2024-03-27,2024-03-27T18:00:00Z,476,425,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14682,2024-03-27,2024-03-27T18:30:00Z,468,452,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14683,2024-03-27,2024-03-27T19:00:00Z,349,336,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14684,2024-03-27,2024-03-27T19:30:00Z,234,232,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14685,2024-03-27,2024-03-27T20:00:00Z,182,181,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14686,2024-03-27,2024-03-27T20:30:00Z,14,1,1,0,0,0,2024-03-27,2024,202403,2024T1,4,27,87,13,1
14687,2024-03-28,2024-03-28T08:00:00Z,2,2,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14688,2024-03-28,2024-03-28T08:30:00Z,574,568,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14689,2024-03-28,2024-03-28T09:00:00Z,731,718,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14690,2024-03-28,2024-03-28T09:30:00Z,829,815,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14691,2024-03-28,2024-03-28T10:00:00Z,943,923,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14692,2024-03-28,2024-03-28T10:30:00Z,915,880,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14693,2024-03-28,2024-03-28T11:00:00Z,933,900,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14694,2024-03-28,2024-03-28T11:30:00Z,985,950,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14695,2024-03-28,2024-03-28T12:00:00Z,847,823,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14696,2024-03-28,2024-03-28T12:30:00Z,769,743,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14697,2024-03-28,2024-03-28T13:00:00Z,652,636,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14698,2024-03-28,2024-03-28T13:30:00Z,590,582,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14699,2024-03-28,2024-03-28T14:00:00Z,513,496,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14700,2024-03-28,2024-03-28T14:30:00Z,451,441,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14701,2024-03-28,2024-03-28T15:00:00Z,454,436,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14702,2024-03-28,2024-03-28T15:30:00Z,427,422,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14703,2024-03-28,2024-03-28T16:00:00Z,405,402,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14704,2024-03-28,2024-03-28T16:30:00Z,395,392,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14705,2024-03-28,2024-03-28T17:00:00Z,412,407,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14706,2024-03-28,2024-03-28T17:30:00Z,438,430,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14707,2024-03-28,2024-03-28T18:00:00Z,160,152,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14708,2024-03-28,2024-03-28T18:30:00Z,126,126,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14709,2024-03-28,2024-03-28T19:00:00Z,117,117,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14710,2024-03-28,2024-03-28T19:30:00Z,86,86,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14711,2024-03-28,2024-03-28T20:00:00Z,57,54,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14712,2024-03-28,2024-03-28T20:30:00Z,1,0,1,0,0,1,2024-03-28,2024,202403,2024T1,5,28,88,13,1
14713,2024-03-29,2024-03-29T13:30:00Z,2,0,1,0,0,0,2024-03-29,2024,202403,2024T1,6,29,89,13,0
14714,2024-04-03,2024-04-03T08:00:00Z,5,5,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14715,2024-04-03,2024-04-03T08:30:00Z,903,865,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14716,2024-04-03,2024-04-03T09:00:00Z,1142,1102,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14717,2024-04-03,2024-04-03T09:30:00Z,1353,1311,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14718,2024-04-03,2024-04-03T10:00:00Z,1493,1352,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14719,2024-04-03,2024-04-03T10:30:00Z,1995,1092,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14720,2024-04-03,2024-04-03T11:00:00Z,1924,973,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14721,2024-04-03,2024-04-03T11:30:00Z,1935,1008,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14722,2024-04-03,2024-04-03T12:00:00Z,1757,947,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14723,2024-04-03,2024-04-03T12:30:00Z,1680,899,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14724,2024-04-03,2024-04-03T13:00:00Z,1448,822,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14725,2024-04-03,2024-04-03T13:30:00Z,1252,737,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14726,2024-04-03,2024-04-03T14:00:00Z,1265,830,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14727,2024-04-03,2024-04-03T14:30:00Z,1221,851,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14728,2024-04-03,2024-04-03T15:00:00Z,1128,810,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14729,2024-04-03,2024-04-03T15:30:00Z,1029,708,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14730,2024-04-03,2024-04-03T16:00:00Z,1039,671,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14731,2024-04-03,2024-04-03T16:30:00Z,1021,621,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14732,2024-04-03,2024-04-03T17:00:00Z,1048,591,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14733,2024-04-03,2024-04-03T17:30:00Z,1157,544,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14734,2024-04-03,2024-04-03T18:00:00Z,398,253,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14735,2024-04-03,2024-04-03T18:30:00Z,284,281,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14736,2024-04-03,2024-04-03T19:00:00Z,232,232,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14737,2024-04-03,2024-04-03T19:30:00Z,212,210,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14738,2024-04-03,2024-04-03T20:00:00Z,122,121,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14739,2024-04-03,2024-04-03T20:30:00Z,7,0,0,1,0,0,2024-04-03,2024,202404,2024T2,4,3,94,14,1
14740,2024-04-04,2024-04-04T08:00:00Z,2,2,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14741,2024-04-04,2024-04-04T08:30:00Z,742,636,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14742,2024-04-04,2024-04-04T09:00:00Z,932,759,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14743,2024-04-04,2024-04-04T09:30:00Z,1094,823,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14744,2024-04-04,2024-04-04T10:00:00Z,1212,853,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14745,2024-04-04,2024-04-04T10:30:00Z,1309,859,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14746,2024-04-04,2024-04-04T11:00:00Z,1345,899,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14747,2024-04-04,2024-04-04T11:30:00Z,1321,884,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14748,2024-04-04,2024-04-04T12:00:00Z,1258,878,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14749,2024-04-04,2024-04-04T12:30:00Z,1121,862,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14750,2024-04-04,2024-04-04T13:00:00Z,934,732,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14751,2024-04-04,2024-04-04T13:30:00Z,902,737,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14752,2024-04-04,2024-04-04T14:00:00Z,938,745,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14753,2024-04-04,2024-04-04T14:30:00Z,825,712,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14754,2024-04-04,2024-04-04T15:00:00Z,829,742,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14755,2024-04-04,2024-04-04T15:30:00Z,762,659,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14756,2024-04-04,2024-04-04T16:00:00Z,825,617,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14757,2024-04-04,2024-04-04T16:30:00Z,839,570,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14758,2024-04-04,2024-04-04T17:00:00Z,805,555,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
14759,2024-04-04,2024-04-04T17:30:00Z,766,455,0,1,0,0,2024-04-04,2024,202404,2024T2,5,4,95,14,1
